participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.rating1,player.faceid,player.TPrating,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
190,xln26bzm,,0,0,160,,,,,0,,,0,190,,,,0,1,72,itrstlhe,,,,,,0
191,m5z69rh9,,0,0,160,,,,,0,,,0,191,,,,0,1,72,itrstlhe,,,,,,0
192,7auf6f46,,0,0,160,,,,,0,,,0,192,,,,0,1,72,itrstlhe,,,,,,0
193,yn72695m,,0,0,160,,,,,0,,,0,193,,,,0,1,72,itrstlhe,,,,,,0
194,swr512le,,0,0,160,,,,,0,,,0,194,,,,0,1,72,itrstlhe,,,,,,0
195,74sw2veb,,0,0,160,,,,,0,,,0,195,,,,0,1,72,itrstlhe,,,,,,0
196,5118zm13,,0,0,160,,,,,0,,,0,196,,,,0,1,72,itrstlhe,,,,,,0
197,umpmzh98,,0,0,160,,,,,0,,,0,197,,,,0,1,72,itrstlhe,,,,,,0
198,cuilofpz,,0,0,160,,,,,0,,,0,198,,,,0,1,72,itrstlhe,,,,,,0
199,m6uw744p,,0,0,160,,,,,0,,,0,199,,,,0,1,72,itrstlhe,,,,,,0
200,aqm3z6fq,,0,0,160,,,,,0,,,0,200,,,,0,1,72,itrstlhe,,,,,,0
1,3xzqis50,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-12 08:27:52.163722+00:00,1,,,0,1,,,,0,1,73,itrstlhe,,,,,,0
2,ljxhmvhs,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 10:05:53.537040+00:00,1,,,0,2,6,42,0,0,1,73,itrstlhe,,,,,,0
3,l0e5qism,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 10:54:37.820991+00:00,1,,,0,3,6,71,0,0,1,73,itrstlhe,,,,,,0
4,dw241qli,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 11:37:24.639498+00:00,1,,,0,4,5,59,0,0,1,73,itrstlhe,,,,,,0
5,yy7dtrvh,,0,8,160,sc_round1,Results,127.0.0.1,2020-05-12 12:30:32.850126+00:00,1,,,0,5,,,,0,1,73,itrstlhe,,,,,,0
6,g8vurroj,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-12 12:33:16.336246+00:00,1,,,0,6,,,,0,1,73,itrstlhe,,,,,,0
7,m5m654tr,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-12 12:34:32.365564+00:00,1,,,0,7,,,,0,1,73,itrstlhe,,,,,,0
8,rec0zch3,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 13:45:06.103424+00:00,1,,,0,8,7,28,0,0,1,73,itrstlhe,,,,,,0
9,g54qjb0l,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 14:19:49.183930+00:00,1,,,0,9,4,49,0,0,1,73,itrstlhe,,,,,,0
10,fwpmdfnx,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 15:25:17.048962+00:00,1,,,0,10,2,69,0,0,1,73,itrstlhe,,,,,,0
11,zhw4p27n,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 15:38:57.848590+00:00,1,,,0,11,4,28,0,0,1,73,itrstlhe,,,,,,0
12,24vjo3ss,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 16:03:37.312322+00:00,1,,,0,12,4,9,0,0,1,73,itrstlhe,,,,,,0
13,bjlzxo2p,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 17:49:11.654831+00:00,1,,,0,13,2,31,0,0,1,73,itrstlhe,,,,,,0
14,3qvd2444,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 22:05:35.669443+00:00,1,,,0,14,7,46,0,0,1,73,itrstlhe,,,,,,0
15,jb5metv4,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-13 04:29:10.578721+00:00,1,,,0,15,,,,0,1,73,itrstlhe,,,,,,0
16,iv4us558,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 04:57:25.519385+00:00,1,,,0,16,4,49,0,0,1,73,itrstlhe,,,,,,0
17,qj9grmf8,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 09:28:07.687862+00:00,1,,,0,17,6,16,0,0,1,73,itrstlhe,,,,,,0
18,7gq1pqm2,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-13 09:42:00.895610+00:00,1,,,0,18,,,,0,1,73,itrstlhe,,,,,,0
19,janaiy5w,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-13 09:42:10.319875+00:00,1,,,0,19,,,,0,1,73,itrstlhe,,,,,,0
20,dp0n9r9p,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 11:08:23.055644+00:00,1,,,0,20,6,55,0,0,1,73,itrstlhe,,,,,,0
21,ju8f12m3,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 13:25:45.711245+00:00,1,,,0,21,3,61,0,0,1,73,itrstlhe,,,,,,0
22,027tsrfy,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 14:38:58.272348+00:00,1,,,0,22,7,55,0,0,1,73,itrstlhe,,,,,,0
23,rw8qwk1u,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-13 14:52:18.067990+00:00,1,,,0,23,,,,0,1,73,itrstlhe,,,,,,0
24,ukvx4j77,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-13 15:26:35.575260+00:00,1,,,0,24,,,,0,1,73,itrstlhe,,,,,,0
25,9j29o2ih,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 15:43:06.253507+00:00,1,,,0,25,3,12,0,0,1,73,itrstlhe,,,,,,0
26,i3n6lnr1,,0,0,160,,,,,1,,,0,26,,,,0,1,73,itrstlhe,,,,,,0
27,3t03tccw,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 16:28:58.809756+00:00,1,,,0,27,6,27,0,0,1,73,itrstlhe,,,,,,0
28,06xn1mos,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-13 17:29:45.723008+00:00,1,,,0,28,,,,0,1,73,itrstlhe,,,,,,0
29,b7oebhf9,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 17:32:16.247971+00:00,1,,,0,29,4,70,0,0,1,73,itrstlhe,,,,,,0
30,aq0ky57c,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 17:39:07.781858+00:00,1,,,0,30,1,66,0,0,1,73,itrstlhe,,,,,,0
31,pkf9fk1g,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 17:39:40.963882+00:00,1,,,0,31,3,79,0,0,1,73,itrstlhe,,,,,,0
32,mx0i74iq,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 19:27:00.922045+00:00,1,,,0,32,5,73,0,0,1,73,itrstlhe,,,,,,0
33,ktm1ojr2,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 20:10:11.076923+00:00,1,,,0,33,3,22,0,0,1,73,itrstlhe,,,,,,0
34,ik2px0yg,,0,0,160,,,,,0,,,0,34,,,,0,1,73,itrstlhe,,,,,,0
35,07qne4t1,,0,0,160,,,,,0,,,0,35,,,,0,1,73,itrstlhe,,,,,,0
36,av4b9cp8,,0,0,160,,,,,0,,,0,36,,,,0,1,73,itrstlhe,,,,,,0
37,s5xdekvm,,0,0,160,,,,,0,,,0,37,,,,0,1,73,itrstlhe,,,,,,0
38,c21iijp8,,0,0,160,,,,,0,,,0,38,,,,0,1,73,itrstlhe,,,,,,0
39,k3d0awu9,,0,0,160,,,,,0,,,0,39,,,,0,1,73,itrstlhe,,,,,,0
40,unoyfind,,0,0,160,,,,,0,,,0,40,,,,0,1,73,itrstlhe,,,,,,0
41,o9j0a604,,0,0,160,,,,,0,,,0,41,,,,0,1,73,itrstlhe,,,,,,0
42,gvn53pf9,,0,0,160,,,,,0,,,0,42,,,,0,1,73,itrstlhe,,,,,,0
43,ckoak7hi,,0,0,160,,,,,0,,,0,43,,,,0,1,73,itrstlhe,,,,,,0
44,egs38s48,,0,0,160,,,,,0,,,0,44,,,,0,1,73,itrstlhe,,,,,,0
45,8iw49hb8,,0,0,160,,,,,0,,,0,45,,,,0,1,73,itrstlhe,,,,,,0
46,ilvufoyw,,0,0,160,,,,,0,,,0,46,,,,0,1,73,itrstlhe,,,,,,0
47,8vqj0856,,0,0,160,,,,,0,,,0,47,,,,0,1,73,itrstlhe,,,,,,0
48,611f6g8o,,0,0,160,,,,,0,,,0,48,,,,0,1,73,itrstlhe,,,,,,0
49,mxkjowli,,0,0,160,,,,,0,,,0,49,,,,0,1,73,itrstlhe,,,,,,0
50,orwaabhe,,0,0,160,,,,,0,,,0,50,,,,0,1,73,itrstlhe,,,,,,0
51,or1dqxgh,,0,0,160,,,,,0,,,0,51,,,,0,1,73,itrstlhe,,,,,,0
52,lhai0tdw,,0,0,160,,,,,0,,,0,52,,,,0,1,73,itrstlhe,,,,,,0
53,7a11ftff,,0,0,160,,,,,0,,,0,53,,,,0,1,73,itrstlhe,,,,,,0
54,6ax4m3ga,,0,0,160,,,,,0,,,0,54,,,,0,1,73,itrstlhe,,,,,,0
55,udul09h7,,0,0,160,,,,,0,,,0,55,,,,0,1,73,itrstlhe,,,,,,0
56,c1rwaxcw,,0,0,160,,,,,0,,,0,56,,,,0,1,73,itrstlhe,,,,,,0
57,8ccf85nn,,0,0,160,,,,,0,,,0,57,,,,0,1,73,itrstlhe,,,,,,0
58,7zt1evvu,,0,0,160,,,,,0,,,0,58,,,,0,1,73,itrstlhe,,,,,,0
59,pbul7oqp,,0,0,160,,,,,0,,,0,59,,,,0,1,73,itrstlhe,,,,,,0
60,q75tjcl7,,0,0,160,,,,,0,,,0,60,,,,0,1,73,itrstlhe,,,,,,0
61,ssziwblc,,0,0,160,,,,,0,,,0,61,,,,0,1,73,itrstlhe,,,,,,0
62,dby5awb8,,0,0,160,,,,,0,,,0,62,,,,0,1,73,itrstlhe,,,,,,0
63,53af8cbu,,0,0,160,,,,,0,,,0,63,,,,0,1,73,itrstlhe,,,,,,0
64,39vuyq15,,0,0,160,,,,,0,,,0,64,,,,0,1,73,itrstlhe,,,,,,0
65,0f0ujymh,,0,0,160,,,,,0,,,0,65,,,,0,1,73,itrstlhe,,,,,,0
66,7drqwdnr,,0,0,160,,,,,0,,,0,66,,,,0,1,73,itrstlhe,,,,,,0
67,0se4lrin,,0,0,160,,,,,0,,,0,67,,,,0,1,73,itrstlhe,,,,,,0
68,i6cn4jz5,,0,0,160,,,,,0,,,0,68,,,,0,1,73,itrstlhe,,,,,,0
69,cjxo8enx,,0,0,160,,,,,0,,,0,69,,,,0,1,73,itrstlhe,,,,,,0
70,6qbpjxxe,,0,0,160,,,,,0,,,0,70,,,,0,1,73,itrstlhe,,,,,,0
71,muix5a9x,,0,0,160,,,,,0,,,0,71,,,,0,1,73,itrstlhe,,,,,,0
72,quwyqwqa,,0,0,160,,,,,0,,,0,72,,,,0,1,73,itrstlhe,,,,,,0
73,oknjs475,,0,0,160,,,,,0,,,0,73,,,,0,1,73,itrstlhe,,,,,,0
74,q1ximqk5,,0,0,160,,,,,0,,,0,74,,,,0,1,73,itrstlhe,,,,,,0
75,05ir27hv,,0,0,160,,,,,0,,,0,75,,,,0,1,73,itrstlhe,,,,,,0
76,7s965dqz,,0,0,160,,,,,0,,,0,76,,,,0,1,73,itrstlhe,,,,,,0
77,s2z2wjf1,,0,0,160,,,,,0,,,0,77,,,,0,1,73,itrstlhe,,,,,,0
78,nmbnu2zw,,0,0,160,,,,,0,,,0,78,,,,0,1,73,itrstlhe,,,,,,0
79,jv2ivevw,,0,0,160,,,,,0,,,0,79,,,,0,1,73,itrstlhe,,,,,,0
80,harixhyj,,0,0,160,,,,,0,,,0,80,,,,0,1,73,itrstlhe,,,,,,0
81,70mb93f2,,0,0,160,,,,,0,,,0,81,,,,0,1,73,itrstlhe,,,,,,0
82,8u7qxy8w,,0,0,160,,,,,0,,,0,82,,,,0,1,73,itrstlhe,,,,,,0
83,b4g85lvy,,0,0,160,,,,,0,,,0,83,,,,0,1,73,itrstlhe,,,,,,0
84,ji660pxy,,0,0,160,,,,,0,,,0,84,,,,0,1,73,itrstlhe,,,,,,0
85,n3zmhf24,,0,0,160,,,,,0,,,0,85,,,,0,1,73,itrstlhe,,,,,,0
86,y3oss49u,,0,0,160,,,,,0,,,0,86,,,,0,1,73,itrstlhe,,,,,,0
87,ngzpytry,,0,0,160,,,,,0,,,0,87,,,,0,1,73,itrstlhe,,,,,,0
88,ogif8ffm,,0,0,160,,,,,0,,,0,88,,,,0,1,73,itrstlhe,,,,,,0
89,qq3yn7vv,,0,0,160,,,,,0,,,0,89,,,,0,1,73,itrstlhe,,,,,,0
90,h9tomyhj,,0,0,160,,,,,0,,,0,90,,,,0,1,73,itrstlhe,,,,,,0
91,6oo9yz1k,,0,0,160,,,,,0,,,0,91,,,,0,1,73,itrstlhe,,,,,,0
92,7dzwu0ox,,0,0,160,,,,,0,,,0,92,,,,0,1,73,itrstlhe,,,,,,0
93,vhcu2hsz,,0,0,160,,,,,0,,,0,93,,,,0,1,73,itrstlhe,,,,,,0
94,gi7r7jkx,,0,0,160,,,,,0,,,0,94,,,,0,1,73,itrstlhe,,,,,,0
95,vfdecehj,,0,0,160,,,,,0,,,0,95,,,,0,1,73,itrstlhe,,,,,,0
96,kdcghoeb,,0,0,160,,,,,0,,,0,96,,,,0,1,73,itrstlhe,,,,,,0
97,ms8xtszh,,0,0,160,,,,,0,,,0,97,,,,0,1,73,itrstlhe,,,,,,0
98,slpd2v85,,0,0,160,,,,,0,,,0,98,,,,0,1,73,itrstlhe,,,,,,0
99,mtxyzz5y,,0,0,160,,,,,0,,,0,99,,,,0,1,73,itrstlhe,,,,,,0
100,552ah7ir,,0,0,160,,,,,0,,,0,100,,,,0,1,73,itrstlhe,,,,,,0
101,pm9uuzbs,,0,0,160,,,,,0,,,0,101,,,,0,1,73,itrstlhe,,,,,,0
102,21iivosa,,0,0,160,,,,,0,,,0,102,,,,0,1,73,itrstlhe,,,,,,0
103,leiunjio,,0,0,160,,,,,0,,,0,103,,,,0,1,73,itrstlhe,,,,,,0
104,b3imlubo,,0,0,160,,,,,0,,,0,104,,,,0,1,73,itrstlhe,,,,,,0
105,fghb0tg2,,0,0,160,,,,,0,,,0,105,,,,0,1,73,itrstlhe,,,,,,0
106,tdomy5u6,,0,0,160,,,,,0,,,0,106,,,,0,1,73,itrstlhe,,,,,,0
107,q11wi0gg,,0,0,160,,,,,0,,,0,107,,,,0,1,73,itrstlhe,,,,,,0
108,lp39yb48,,0,0,160,,,,,0,,,0,108,,,,0,1,73,itrstlhe,,,,,,0
109,j3po8azi,,0,0,160,,,,,0,,,0,109,,,,0,1,73,itrstlhe,,,,,,0
110,ioj6p70f,,0,0,160,,,,,0,,,0,110,,,,0,1,73,itrstlhe,,,,,,0
111,908klfk8,,0,0,160,,,,,0,,,0,111,,,,0,1,73,itrstlhe,,,,,,0
112,cj9jmiqh,,0,0,160,,,,,0,,,0,112,,,,0,1,73,itrstlhe,,,,,,0
113,f2otp5v2,,0,0,160,,,,,0,,,0,113,,,,0,1,73,itrstlhe,,,,,,0
114,kx1qenqi,,0,0,160,,,,,0,,,0,114,,,,0,1,73,itrstlhe,,,,,,0
115,dtoogtlw,,0,0,160,,,,,0,,,0,115,,,,0,1,73,itrstlhe,,,,,,0
116,hl6945gl,,0,0,160,,,,,0,,,0,116,,,,0,1,73,itrstlhe,,,,,,0
117,0dd57na5,,0,0,160,,,,,0,,,0,117,,,,0,1,73,itrstlhe,,,,,,0
118,1dozw1lt,,0,0,160,,,,,0,,,0,118,,,,0,1,73,itrstlhe,,,,,,0
119,vz29pxwp,,0,0,160,,,,,0,,,0,119,,,,0,1,73,itrstlhe,,,,,,0
120,qv7tnjry,,0,0,160,,,,,0,,,0,120,,,,0,1,73,itrstlhe,,,,,,0
121,ewbditsd,,0,0,160,,,,,0,,,0,121,,,,0,1,73,itrstlhe,,,,,,0
122,qvoagha4,,0,0,160,,,,,0,,,0,122,,,,0,1,73,itrstlhe,,,,,,0
123,xdlc32nj,,0,0,160,,,,,0,,,0,123,,,,0,1,73,itrstlhe,,,,,,0
124,2gykayrw,,0,0,160,,,,,0,,,0,124,,,,0,1,73,itrstlhe,,,,,,0
125,w086n6o8,,0,0,160,,,,,0,,,0,125,,,,0,1,73,itrstlhe,,,,,,0
126,ob3s3crw,,0,0,160,,,,,0,,,0,126,,,,0,1,73,itrstlhe,,,,,,0
127,ohg70a6n,,0,0,160,,,,,0,,,0,127,,,,0,1,73,itrstlhe,,,,,,0
128,6ww4ndzn,,0,0,160,,,,,0,,,0,128,,,,0,1,73,itrstlhe,,,,,,0
129,7dxfe6vt,,0,0,160,,,,,0,,,0,129,,,,0,1,73,itrstlhe,,,,,,0
130,oj319c09,,0,0,160,,,,,0,,,0,130,,,,0,1,73,itrstlhe,,,,,,0
131,pcc3105b,,0,0,160,,,,,0,,,0,131,,,,0,1,73,itrstlhe,,,,,,0
132,t4v45pst,,0,0,160,,,,,0,,,0,132,,,,0,1,73,itrstlhe,,,,,,0
133,owd186t6,,0,0,160,,,,,0,,,0,133,,,,0,1,73,itrstlhe,,,,,,0
134,pyzn5zf7,,0,0,160,,,,,0,,,0,134,,,,0,1,73,itrstlhe,,,,,,0
135,4adoihk6,,0,0,160,,,,,0,,,0,135,,,,0,1,73,itrstlhe,,,,,,0
136,j71tlhl9,,0,0,160,,,,,0,,,0,136,,,,0,1,73,itrstlhe,,,,,,0
137,v0txk87u,,0,0,160,,,,,0,,,0,137,,,,0,1,73,itrstlhe,,,,,,0
138,41az1aak,,0,0,160,,,,,0,,,0,138,,,,0,1,73,itrstlhe,,,,,,0
139,fbsegdva,,0,0,160,,,,,0,,,0,139,,,,0,1,73,itrstlhe,,,,,,0
140,9pb41x0u,,0,0,160,,,,,0,,,0,140,,,,0,1,73,itrstlhe,,,,,,0
141,ywye9r8c,,0,0,160,,,,,0,,,0,141,,,,0,1,73,itrstlhe,,,,,,0
142,iocjhmer,,0,0,160,,,,,0,,,0,142,,,,0,1,73,itrstlhe,,,,,,0
143,e1c0tzao,,0,0,160,,,,,0,,,0,143,,,,0,1,73,itrstlhe,,,,,,0
144,dhjufenh,,0,0,160,,,,,0,,,0,144,,,,0,1,73,itrstlhe,,,,,,0
145,e01eo09o,,0,0,160,,,,,0,,,0,145,,,,0,1,73,itrstlhe,,,,,,0
146,zugns0ru,,0,0,160,,,,,0,,,0,146,,,,0,1,73,itrstlhe,,,,,,0
147,vvirae7a,,0,0,160,,,,,0,,,0,147,,,,0,1,73,itrstlhe,,,,,,0
148,fl1owtwe,,0,0,160,,,,,0,,,0,148,,,,0,1,73,itrstlhe,,,,,,0
149,p4z4jpqt,,0,0,160,,,,,0,,,0,149,,,,0,1,73,itrstlhe,,,,,,0
150,xnsqobi6,,0,0,160,,,,,0,,,0,150,,,,0,1,73,itrstlhe,,,,,,0
151,whcz20fl,,0,0,160,,,,,0,,,0,151,,,,0,1,73,itrstlhe,,,,,,0
152,a78k45tc,,0,0,160,,,,,0,,,0,152,,,,0,1,73,itrstlhe,,,,,,0
153,ghhmsjzi,,0,0,160,,,,,0,,,0,153,,,,0,1,73,itrstlhe,,,,,,0
154,mscbp88v,,0,0,160,,,,,0,,,0,154,,,,0,1,73,itrstlhe,,,,,,0
155,91765vhh,,0,0,160,,,,,0,,,0,155,,,,0,1,73,itrstlhe,,,,,,0
156,mblsgmwi,,0,0,160,,,,,0,,,0,156,,,,0,1,73,itrstlhe,,,,,,0
157,mw5p62ce,,0,0,160,,,,,0,,,0,157,,,,0,1,73,itrstlhe,,,,,,0
158,7togb4lq,,0,0,160,,,,,0,,,0,158,,,,0,1,73,itrstlhe,,,,,,0
159,1lbu3nic,,0,0,160,,,,,0,,,0,159,,,,0,1,73,itrstlhe,,,,,,0
160,tgbz2ja7,,0,0,160,,,,,0,,,0,160,,,,0,1,73,itrstlhe,,,,,,0
161,fyodhaxt,,0,0,160,,,,,0,,,0,161,,,,0,1,73,itrstlhe,,,,,,0
162,hfm080ph,,0,0,160,,,,,0,,,0,162,,,,0,1,73,itrstlhe,,,,,,0
163,8xuu7uvo,,0,0,160,,,,,0,,,0,163,,,,0,1,73,itrstlhe,,,,,,0
164,0n0co7rw,,0,0,160,,,,,0,,,0,164,,,,0,1,73,itrstlhe,,,,,,0
165,wst3ts45,,0,0,160,,,,,0,,,0,165,,,,0,1,73,itrstlhe,,,,,,0
166,fxik1qu4,,0,0,160,,,,,0,,,0,166,,,,0,1,73,itrstlhe,,,,,,0
167,vm4gh2z5,,0,0,160,,,,,0,,,0,167,,,,0,1,73,itrstlhe,,,,,,0
168,h4drhsyr,,0,0,160,,,,,0,,,0,168,,,,0,1,73,itrstlhe,,,,,,0
169,d3eni03o,,0,0,160,,,,,0,,,0,169,,,,0,1,73,itrstlhe,,,,,,0
170,ts9gxf0t,,0,0,160,,,,,0,,,0,170,,,,0,1,73,itrstlhe,,,,,,0
171,u5yzyzn1,,0,0,160,,,,,0,,,0,171,,,,0,1,73,itrstlhe,,,,,,0
172,j4q1paxh,,0,0,160,,,,,0,,,0,172,,,,0,1,73,itrstlhe,,,,,,0
173,4zp69m9v,,0,0,160,,,,,0,,,0,173,,,,0,1,73,itrstlhe,,,,,,0
174,g9mkn0kv,,0,0,160,,,,,0,,,0,174,,,,0,1,73,itrstlhe,,,,,,0
175,cfckrtfk,,0,0,160,,,,,0,,,0,175,,,,0,1,73,itrstlhe,,,,,,0
176,hsnyrg1n,,0,0,160,,,,,0,,,0,176,,,,0,1,73,itrstlhe,,,,,,0
177,eb0peasr,,0,0,160,,,,,0,,,0,177,,,,0,1,73,itrstlhe,,,,,,0
178,dsi9tdqx,,0,0,160,,,,,0,,,0,178,,,,0,1,73,itrstlhe,,,,,,0
179,dxnwk47u,,0,0,160,,,,,0,,,0,179,,,,0,1,73,itrstlhe,,,,,,0
180,way588tk,,0,0,160,,,,,0,,,0,180,,,,0,1,73,itrstlhe,,,,,,0
181,7p92ddgw,,0,0,160,,,,,0,,,0,181,,,,0,1,73,itrstlhe,,,,,,0
182,1xguomve,,0,0,160,,,,,0,,,0,182,,,,0,1,73,itrstlhe,,,,,,0
183,ji48pndo,,0,0,160,,,,,0,,,0,183,,,,0,1,73,itrstlhe,,,,,,0
184,c0gqhqbe,,0,0,160,,,,,0,,,0,184,,,,0,1,73,itrstlhe,,,,,,0
185,wsi01u1r,,0,0,160,,,,,0,,,0,185,,,,0,1,73,itrstlhe,,,,,,0
186,qn1vct5f,,0,0,160,,,,,0,,,0,186,,,,0,1,73,itrstlhe,,,,,,0
187,vnl0pvo0,,0,0,160,,,,,0,,,0,187,,,,0,1,73,itrstlhe,,,,,,0
188,1osval3u,,0,0,160,,,,,0,,,0,188,,,,0,1,73,itrstlhe,,,,,,0
189,cybsblgp,,0,0,160,,,,,0,,,0,189,,,,0,1,73,itrstlhe,,,,,,0
190,xln26bzm,,0,0,160,,,,,0,,,0,190,,,,0,1,73,itrstlhe,,,,,,0
191,m5z69rh9,,0,0,160,,,,,0,,,0,191,,,,0,1,73,itrstlhe,,,,,,0
192,7auf6f46,,0,0,160,,,,,0,,,0,192,,,,0,1,73,itrstlhe,,,,,,0
193,yn72695m,,0,0,160,,,,,0,,,0,193,,,,0,1,73,itrstlhe,,,,,,0
194,swr512le,,0,0,160,,,,,0,,,0,194,,,,0,1,73,itrstlhe,,,,,,0
195,74sw2veb,,0,0,160,,,,,0,,,0,195,,,,0,1,73,itrstlhe,,,,,,0
196,5118zm13,,0,0,160,,,,,0,,,0,196,,,,0,1,73,itrstlhe,,,,,,0
197,umpmzh98,,0,0,160,,,,,0,,,0,197,,,,0,1,73,itrstlhe,,,,,,0
198,cuilofpz,,0,0,160,,,,,0,,,0,198,,,,0,1,73,itrstlhe,,,,,,0
199,m6uw744p,,0,0,160,,,,,0,,,0,199,,,,0,1,73,itrstlhe,,,,,,0
200,aqm3z6fq,,0,0,160,,,,,0,,,0,200,,,,0,1,73,itrstlhe,,,,,,0
1,3xzqis50,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-12 08:27:52.163722+00:00,1,,,0,1,,,,0,1,74,itrstlhe,,,,,,0
2,ljxhmvhs,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 10:05:53.537040+00:00,1,,,0,2,6,80,4,0,1,74,itrstlhe,,,,,,0
3,l0e5qism,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 10:54:37.820991+00:00,1,,,0,3,5,17,5,0,1,74,itrstlhe,,,,,,0
4,dw241qli,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 11:37:24.639498+00:00,1,,,0,4,1,78,3,0,1,74,itrstlhe,,,,,,0
5,yy7dtrvh,,0,8,160,sc_round1,Results,127.0.0.1,2020-05-12 12:30:32.850126+00:00,1,,,0,5,,,,0,1,74,itrstlhe,,,,,,0
6,g8vurroj,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-12 12:33:16.336246+00:00,1,,,0,6,,,,0,1,74,itrstlhe,,,,,,0
7,m5m654tr,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-12 12:34:32.365564+00:00,1,,,0,7,,,,0,1,74,itrstlhe,,,,,,0
8,rec0zch3,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 13:45:06.103424+00:00,1,,,0,8,7,63,4,0,1,74,itrstlhe,,,,,,0
9,g54qjb0l,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 14:19:49.183930+00:00,1,,,0,9,3,3,5,0,1,74,itrstlhe,,,,,,0
10,fwpmdfnx,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 15:25:17.048962+00:00,1,,,0,10,6,68,8,0,1,74,itrstlhe,,,,,,0
11,zhw4p27n,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 15:38:57.848590+00:00,1,,,0,11,6,63,4,0,1,74,itrstlhe,,,,,,0
12,24vjo3ss,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 16:03:37.312322+00:00,1,,,0,12,5,66,7,0,1,74,itrstlhe,,,,,,0
13,bjlzxo2p,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 17:49:11.654831+00:00,1,,,0,13,6,10,8,0,1,74,itrstlhe,,,,,,0
14,3qvd2444,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-12 22:05:35.669443+00:00,1,,,0,14,5,6,7,0,1,74,itrstlhe,,,,,,0
15,jb5metv4,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-13 04:29:10.578721+00:00,1,,,0,15,,,,0,1,74,itrstlhe,,,,,,0
16,iv4us558,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 04:57:25.519385+00:00,1,,,0,16,6,48,4,0,1,74,itrstlhe,,,,,,0
17,qj9grmf8,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 09:28:07.687862+00:00,1,,,0,17,6,45,6,0,1,74,itrstlhe,,,,,,0
18,7gq1pqm2,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-13 09:42:00.895610+00:00,1,,,0,18,,,,0,1,74,itrstlhe,,,,,,0
19,janaiy5w,,0,1,160,sc_round1,Rating,127.0.0.1,2020-05-13 09:42:10.319875+00:00,1,,,0,19,,,,0,1,74,itrstlhe,,,,,,0
20,dp0n9r9p,,0,161,160,sc_round1,Results,127.0.0.1,2020-05-13 11:08:23.055644+00:00,1,,,0,20,3,9,6,0,1,74,itrstlhe,,,,,,0
